id,host_id,latitude,longitude,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,neighbourhood_group_Bronx,neighbourhood_group_Brooklyn,neighbourhood_group_Manhattan,neighbourhood_group_Queens,neighbourhood_group_Staten Island,room_type_Entire home/apt,room_type_Private room,room_type_Shared room
462454,2298239,40.717459999999996,-73.98782,89,5,4,0.06,1,0,0,0,1,0,0,0,1,0
463107,2301624,40.66933,-73.93798000000001,250,90,19,0.22,1,311,0,1,0,0,0,1,0,0
464231,1530310,40.68905,-73.9541,65,7,2,0.02,3,0,0,1,0,0,0,0,1,0
465277,2065453,40.67615,-73.95441,68,2,35,0.54,3,0,0,1,0,0,0,1,0,0
466277,815977,40.7111,-73.94643,235,3,108,1.25,2,144,0,1,0,0,0,1,0,0
466457,2316542,40.689440000000005,-73.9376,100,3,182,2.15,1,220,0,1,0,0,0,1,0,0
467569,282315,40.721059999999994,-73.98384,311,3,31,0.41,1,28,0,0,1,0,0,1,0,0
467634,2321321,40.67747,-73.76493,39,1,454,5.27,1,353,0,0,0,1,0,0,0,1
467866,2321870,40.73123,-74.00591,100,2,199,2.3,1,19,0,0,1,0,0,0,1,0
468613,2325861,40.72152,-73.99279,1300,1,0,0.0,1,0,0,0,1,0,0,0,1,0
470090,2332430,40.721470000000004,-73.99208,210,1,230,2.65,1,319,0,0,1,0,0,1,0,0
470370,2120259,40.66604,-73.95085999999999,55,4,101,1.19,4,170,0,1,0,0,0,0,1,0
470498,2334269,40.71012,-74.01504,65,2,8,0.13,1,0,0,0,1,0,0,0,1,0
470709,2335775,40.71856,-73.95166,165,30,154,1.87,1,157,0,1,0,0,0,1,0,0
471712,1274269,40.80661,-73.9576,89,28,69,0.81,1,80,0,0,1,0,0,0,1,0
471758,2339722,40.72203,-74.00988000000001,500,10,3,0.05,1,0,0,0,1,0,0,1,0,0
471845,2220859,40.68229,-73.94287,145,14,3,0.04,1,0,0,1,0,0,0,1,0,0
471914,2147438,40.65955,-73.96066,110,4,12,0.16,1,330,0,1,0,0,0,0,1,0
472052,2341078,40.771370000000005,-73.98943,180,5,13,0.15,1,0,0,0,1,0,0,1,0,0
472376,1689040,40.67796,-73.96458,115,2,10,0.17,1,0,0,1,0,0,0,1,0,0
472546,1600988,40.6933,-73.90823,82,15,5,0.06,1,311,0,1,0,0,0,1,0,0
473592,2347382,40.7502,-73.94189,70,1,144,1.68,2,340,0,0,0,1,0,0,1,0
473777,2348973,40.71285,-73.94383,155,5,10,0.12,1,0,0,1,0,0,0,1,0,0
474283,950232,40.76487,-73.98470999999999,117,7,0,0.0,1,0,0,0,1,0,0,1,0,0
475216,2355439,40.66387,-73.99077,100,2,17,0.2,1,0,0,1,0,0,0,1,0,0
476527,2027013,40.72893,-73.98278,89,30,57,0.67,6,0,0,0,1,0,0,1,0,0
476570,2027013,40.730090000000004,-73.9827,89,30,70,0.83,6,4,0,0,1,0,0,1,0,0
476571,2027013,40.72955,-73.98298,99,30,62,0.74,6,8,0,0,1,0,0,1,0,0
476899,2363997,40.726929999999996,-73.98521,155,6,17,0.2,1,0,0,0,1,0,0,1,0,0
476983,277379,40.82537,-73.94391999999999,85,1,439,5.12,2,238,0,0,1,0,0,0,1,0
478053,2368753,40.71137,-73.99403000000001,80,4,48,0.56,1,96,0,0,1,0,0,0,1,0
478385,2368133,40.744279999999996,-73.97809000000001,135,3,134,1.56,1,236,0,0,1,0,0,1,0,0
478832,2371814,40.67579,-73.99968,150,6,2,0.03,1,0,0,1,0,0,0,1,0,0
478949,1130454,40.74087,-74.00225999999999,380,3,16,0.19,1,0,0,0,1,0,0,1,0,0
479002,1708956,40.68723,-73.96897,450,2,31,1.14,1,30,0,1,0,0,0,1,0,0
479263,2373905,40.7182,-73.95763000000001,145,30,36,0.42,1,342,0,1,0,0,0,1,0,0
479285,2374190,40.746790000000004,-73.91853,80,3,1,0.01,1,330,0,0,0,1,0,0,1,0
479867,2377104,40.71739,-73.95472,225,2,338,3.9,2,225,0,1,0,0,0,1,0,0
480549,2361715,40.770990000000005,-73.9898,99,3,117,1.41,1,0,0,0,1,0,0,0,1,0
481022,2382189,40.7195,-73.98021999999999,125,1,261,3.24,1,212,0,0,1,0,0,1,0,0
482365,914838,40.75636,-73.9939,80,30,32,0.37,7,365,0,0,1,0,0,1,0,0
482765,2389885,40.688340000000004,-73.97875,100,2,112,1.3,2,12,0,1,0,0,0,0,1,0
483414,1539749,40.68586,-73.94837,55,2,22,0.26,4,297,0,1,0,0,0,0,1,0
483485,1492619,40.71164,-74.00774,328,2,319,3.78,1,112,0,0,1,0,0,1,0,0
483505,2393537,40.70743,-73.96728,142,7,69,0.85,1,261,0,1,0,0,0,1,0,0
484297,2397411,40.68545,-73.96534,350,4,10,0.12,1,0,0,1,0,0,0,1,0,0
484312,2306962,40.65854,-73.98384,300,2,24,0.39,1,23,0,1,0,0,0,1,0,0
484728,2396741,40.61269,-74.03381,105,30,3,0.05,1,30,0,1,0,0,0,1,0,0
485026,2400932,40.67858,-73.98536999999999,125,31,17,0.2,2,331,0,1,0,0,0,0,1,0
486350,2407024,40.70821,-73.95352,225,7,13,0.15,2,0,0,1,0,0,0,1,0,0
488083,619154,40.66158,-73.98954,92,2,58,0.67,1,0,0,1,0,0,0,1,0,0
489018,864370,40.72457,-73.98453,185,2,62,0.74,1,0,0,0,1,0,0,1,0,0
489365,2420670,40.71689,-73.95706,226,3,203,2.85,1,38,0,1,0,0,0,1,0,0
489924,1027283,40.662209999999995,-73.99743000000001,50,2,33,0.39,1,20,0,1,0,0,0,0,1,0
489965,2423067,40.79313,-73.93493000000001,80,3,47,0.66,2,0,0,0,1,0,0,0,1,0
490011,2423401,40.68444,-73.99904000000001,200,5,0,0.0,1,342,0,1,0,0,0,0,1,0
490278,2424873,40.75632,-73.96464,99,14,30,0.35,1,317,0,0,1,0,0,1,0,0
490989,2427385,40.679959999999994,-73.98026999999999,68,3,2,0.05,1,0,0,1,0,0,0,1,0,0
491123,2427868,40.67369,-73.96589,102,2,121,1.6,1,361,0,1,0,0,0,0,1,0
491529,2429432,40.672109999999996,-73.976,220,3,27,0.45,1,68,0,1,0,0,0,1,0,0
491942,1995093,40.79183,-73.97171999999999,199,3,24,0.3,1,0,0,0,1,0,0,1,0,0
491977,2431528,40.71456,-73.99978,165,5,22,0.26,1,316,0,0,1,0,0,1,0,0
493177,2436633,40.71668,-73.99073,150,2,162,1.92,1,231,0,0,1,0,0,1,0,0
493611,1407251,40.67862,-73.98561,385,1,66,0.76,2,363,0,1,0,0,0,1,0,0
494296,2442340,40.68721,-74.00147,75,7,0,0.0,1,0,0,1,0,0,0,0,1,0
494937,1527535,40.72162,-74.00414,499,2,63,0.76,1,26,0,0,1,0,0,1,0,0
495249,2446219,40.75541,-73.89239,85,1,219,2.63,2,305,0,0,0,1,0,0,1,0
495348,2389885,40.69011,-73.97691,160,4,2,0.03,2,34,0,1,0,0,0,1,0,0
496166,2450665,40.66641,-73.98283,249,3,12,0.27,1,26,0,1,0,0,0,1,0,0
497370,2455462,40.67828,-73.99136,80,2,35,0.41,1,189,0,1,0,0,0,0,1,0
498052,2426779,40.71483,-73.96216,120,1,124,1.46,1,292,0,1,0,0,0,0,1,0
498120,2459648,40.8687,-73.8524,35,7,2,0.17,1,90,1,0,0,0,0,0,1,0
498859,2462260,40.5822,-73.96392,169,4,63,1.27,1,323,0,1,0,0,0,1,0,0
500845,1336370,40.726859999999995,-73.9797,220,4,162,1.88,1,341,0,0,1,0,0,1,0,0
500886,2206506,40.68825,-73.92951,85,3,103,1.25,2,344,0,1,0,0,0,0,1,0
501041,1386685,40.78451,-73.97882,300,7,0,0.0,1,0,0,0,1,0,0,1,0,0
501082,2471671,40.82392,-73.94205,79,30,185,2.15,1,302,0,0,1,0,0,0,1,0
501098,2472680,40.713840000000005,-73.9474,90,4,219,2.54,1,30,0,1,0,0,0,0,1,0
501693,1490833,40.7952,-73.9624,99,1,280,3.51,1,246,0,0,1,0,0,0,1,0
502132,48599,40.73942,-74.00009,50,1,61,0.71,2,0,0,0,1,0,0,0,0,1
502309,2478675,40.65524,-73.95645999999999,46,1,184,2.14,5,362,0,1,0,0,0,0,1,0
502429,2100968,40.66153,-73.98554,325,3,116,1.37,1,203,0,1,0,0,0,1,0,0
503460,2483236,40.59274,-74.16178000000001,68,2,11,0.24,1,88,0,0,0,0,1,0,1,0
503529,2483293,40.72701,-74.0011,198,3,9,0.1,1,0,0,0,1,0,0,1,0,0
503585,2483766,40.68607,-73.95839000000001,100,5,4,0.05,1,0,0,1,0,0,0,1,0,0
503722,2484383,40.71345,-73.95689,175,2,15,0.29,1,64,0,1,0,0,0,1,0,0
503790,2484654,40.73214,-74.00188,130,4,22,0.28,1,77,0,0,1,0,0,1,0,0
504322,471928,40.72903,-74.00028,180,3,18,0.21,1,0,0,0,1,0,0,1,0,0
504362,2487309,40.67823,-73.97006999999999,209,3,56,0.65,1,160,0,1,0,0,0,1,0,0
504394,2487319,40.79842,-73.96903,150,4,2,0.03,1,141,0,0,1,0,0,1,0,0
504437,2356449,40.72232,-73.98686,104,3,57,0.7,1,6,0,0,1,0,0,1,0,0
505029,2490471,40.724540000000005,-73.97944,175,4,13,0.17,1,0,0,0,1,0,0,1,0,0
505231,2490915,40.77799,-73.95223,80,1,1,0.01,1,0,0,0,1,0,0,0,1,0
505315,167417,40.69227,-73.90852,68,2,37,0.49,1,23,0,1,0,0,0,0,1,0
506121,2267153,40.7276,-73.98347,72,5,451,5.26,2,13,0,0,1,0,0,0,1,0
506527,864735,40.75782,-73.92129,107,30,24,0.29,8,262,0,0,0,1,0,1,0,0
506571,2349977,40.72756,-73.97939000000001,150,7,19,0.32,1,24,0,0,1,0,0,1,0,0
506575,2001830,40.84937,-73.91328,45,3,190,2.21,2,329,1,0,0,0,0,0,1,0
507393,1539749,40.68549,-73.94724000000001,49,2,46,0.54,4,301,0,1,0,0,0,0,1,0
509989,2472305,40.64229,-73.96548,349,1,169,2.08,1,344,0,1,0,0,0,1,0,0
510218,2513726,40.79218,-73.97926,185,2,165,1.92,1,259,0,0,1,0,0,1,0,0
510454,2515124,40.739509999999996,-73.98146,145,3,2,0.02,1,0,0,0,1,0,0,1,0,0
511436,2519356,40.7139,-73.96553,96,3,1,0.07,1,0,0,1,0,0,0,1,0,0
511733,1840766,40.70753,-73.92048,120,5,3,0.04,1,0,0,1,0,0,0,1,0,0
511960,2521848,40.73044,-73.98683,160,1,15,0.18,1,0,0,0,1,0,0,1,0,0
512209,2521513,40.69964,-73.99299,800,3,60,0.7,1,67,0,1,0,0,0,1,0,0
512210,2522854,40.67709,-73.95237,349,2,320,3.85,1,260,0,1,0,0,0,1,0,0
512775,2396295,40.752959999999995,-73.93715999999999,350,2,182,2.2,1,272,0,0,0,1,0,1,0,0
513343,2528671,40.677170000000004,-73.96915,125,30,1,0.01,1,341,0,1,0,0,0,1,0,0
513688,2530670,40.68586,-73.9809,350,2,134,1.56,1,56,0,1,0,0,0,1,0,0
514457,2096690,40.68543,-73.93838000000001,150,10,10,0.17,2,185,0,1,0,0,0,1,0,0
514548,2533991,40.69849,-73.92678000000001,180,30,0,0.0,1,352,0,1,0,0,0,1,0,0
515392,2538544,40.74348,-73.9998,200,1,60,0.78,1,260,0,0,1,0,0,1,0,0
516452,2542888,40.68679,-73.97378,99,30,5,0.06,1,242,0,1,0,0,0,1,0,0
516461,2542895,40.750859999999996,-73.99776,130,5,9,0.1,1,0,0,0,1,0,0,1,0,0
516643,2543761,40.71915,-73.95581,150,3,1,0.01,1,0,0,1,0,0,0,1,0,0
516791,696306,40.64625,-73.97932,90,10,33,0.39,1,269,0,1,0,0,0,1,0,0
517626,2438262,40.71577,-73.94084000000001,95,1,10,0.14,1,0,0,1,0,0,0,0,1,0
517654,78742,40.70278,-73.90153000000001,70,30,3,0.04,1,0,0,0,0,1,0,1,0,0
518566,1497427,40.77108,-73.95966999999999,82,3,10,0.13,2,251,0,0,1,0,0,0,1,0
518576,2155917,40.68812,-73.94627,250,30,62,0.73,3,292,0,1,0,0,0,1,0,0
518960,2155832,40.82823,-73.94691,90,4,266,3.17,1,150,0,0,1,0,0,1,0,0
519310,1366310,40.74377,-73.91225,75,2,251,2.92,2,317,0,0,0,1,0,0,1,0
521018,2562882,40.694320000000005,-73.96481,160,14,3,0.04,1,0,0,1,0,0,0,1,0,0
521038,2563132,40.827490000000004,-73.9382,115,7,8,0.09,1,178,0,0,1,0,0,0,1,0
521522,2440317,40.667770000000004,-73.98366999999999,150,4,5,0.06,1,0,0,1,0,0,0,0,1,0
521672,1720619,40.71423,-73.95305,89,4,160,1.92,1,23,0,1,0,0,0,0,1,0
521806,2389494,40.72719,-73.86166,69,5,5,0.1,1,4,0,0,0,1,0,1,0,0
522081,1413546,40.74341,-73.99298,170,2,183,2.19,2,254,0,0,1,0,0,0,1,0
523123,2572253,40.660509999999995,-73.98495,375,5,19,0.23,1,43,0,1,0,0,0,1,0,0
524111,62508,40.72915,-73.98019000000001,118,3,141,1.66,1,13,0,0,1,0,0,1,0,0
525120,184883,40.74767,-74.01061,135,6,42,0.49,1,170,0,0,1,0,0,1,0,0
525293,2556498,40.82822,-73.92439,250,3,119,1.41,1,339,1,0,0,0,0,1,0,0
525388,787204,40.73067,-73.955,200,7,20,0.24,1,365,0,1,0,0,0,1,0,0
525412,1104814,40.72246,-73.99552,150,5,5,0.06,1,0,0,0,1,0,0,1,0,0
525523,2582890,40.80762,-73.94017,50,2,16,0.62,1,60,0,0,1,0,0,0,1,0
526520,2576980,40.677859999999995,-73.97166,60,2,0,0.0,1,0,0,1,0,0,0,0,1,0
526532,2492286,40.807190000000006,-73.94253,100,2,24,0.29,1,0,0,0,1,0,0,1,0,0
526923,2589521,40.74129,-73.98374,265,3,26,0.32,1,341,0,0,1,0,0,1,0,0
526942,2205455,40.777609999999996,-73.94606,90,30,3,0.04,1,128,0,0,1,0,0,0,1,0
527076,2590219,40.76413,-73.96226999999999,175,2,0,0.0,1,0,0,0,1,0,0,1,0,0
528485,17985,40.661190000000005,-73.98822,36,10,5,0.07,2,44,0,1,0,0,0,0,1,0
530247,2604437,40.783390000000004,-73.98003,250,4,2,0.03,2,0,0,0,1,0,0,1,0,0
530431,2605064,40.806540000000005,-73.95019,220,3,194,2.42,1,338,0,0,1,0,0,1,0,0
530576,263510,40.78111,-73.97739,93,14,88,1.03,1,176,0,0,1,0,0,0,1,0
530632,1816331,40.67147,-73.94979000000001,275,5,2,0.1,1,357,0,1,0,0,0,1,0,0
531091,1787284,40.755320000000005,-73.91603,109,30,304,3.7,1,0,0,0,0,1,0,0,1,0
531208,2495836,40.70762,-73.96764,450,2,11,0.13,1,0,0,1,0,0,0,1,0,0
531258,2609535,40.7311,-73.99913000000001,165,30,19,0.23,1,259,0,0,1,0,0,1,0,0
531455,1445298,40.66199,-73.96294,80,7,23,0.27,1,20,0,1,0,0,0,1,0,0
532288,683230,40.731759999999994,-73.99895,295,5,103,1.25,3,350,0,0,1,0,0,0,1,0
532749,2617850,40.71606,-73.95526,280,7,82,0.98,1,41,0,1,0,0,0,1,0,0
533168,2620162,40.72184,-73.9944,300,30,92,1.09,1,106,0,0,1,0,0,1,0,0
533506,2027013,40.72829,-73.98156,99,30,66,0.77,6,0,0,0,1,0,0,1,0,0
533625,367815,40.69043,-73.95676999999999,175,3,18,0.35,2,0,0,1,0,0,0,1,0,0
533927,2624738,40.74403,-73.99580999999999,225,4,153,2.03,1,205,0,0,1,0,0,1,0,0
534897,2426404,40.74552,-74.0006,230,6,6,0.09,1,0,0,0,1,0,0,1,0,0
535095,598770,40.6744,-73.96558,90,7,43,0.52,1,38,0,1,0,0,0,0,1,0
535352,2630351,40.79358,-73.97043000000001,102,3,36,0.5,1,21,0,0,1,0,0,1,0,0
536578,2635819,40.7014,-73.91333,59,10,19,0.27,1,0,0,1,0,0,0,0,1,0
538344,2644519,40.729240000000004,-73.98113000000001,195,2,160,2.31,1,68,0,0,1,0,0,1,0,0
538590,2645592,40.759190000000004,-73.91835999999999,150,3,74,0.87,2,365,0,0,0,1,0,1,0,0
539160,512878,40.83064,-73.94076,170,1,47,0.58,2,17,0,0,1,0,0,1,0,0
539350,2640100,40.76184,-73.99334,217,2,43,0.51,1,0,0,0,1,0,0,1,0,0
540057,2653648,40.82445,-73.95243,185,1,102,1.19,2,91,0,0,1,0,0,1,0,0
540489,2656413,40.72006,-73.99579,58,6,18,0.21,1,0,0,0,1,0,0,0,1,0
541725,1879389,40.718720000000005,-73.96042,189,4,33,0.44,2,1,0,1,0,0,0,1,0,0
542054,2027013,40.72855,-73.98265,88,30,60,0.72,6,0,0,0,1,0,0,1,0,0
542203,1846051,40.763040000000004,-73.9888,195,3,22,1.61,2,59,0,0,1,0,0,1,0,0
543792,865264,40.70878,-73.91727,110,5,107,1.25,1,276,0,0,0,1,0,1,0,0
544039,2674637,40.64437,-74.00304,120,14,0,0.0,1,0,0,1,0,0,0,1,0,0
544131,534328,40.72987,-74.00081999999999,79,4,87,1.02,1,30,0,0,1,0,0,0,1,0
544331,2676438,40.77424,-73.94839,110,10,16,0.2,1,0,0,0,1,0,0,1,0,0
545261,746552,40.68752,-73.96688,200,3,2,0.02,1,365,0,1,0,0,0,0,1,0
545651,1785800,40.658409999999996,-73.95016,69,4,19,0.24,3,43,0,1,0,0,0,0,1,0
546383,2680820,40.75578,-73.81948,55,1,474,5.53,3,332,0,0,0,1,0,0,1,0
546504,2687009,40.69271,-73.99365,135,4,5,0.06,1,0,0,1,0,0,0,1,0,0
546573,1792568,40.705870000000004,-74.01534000000001,500,2,63,0.75,1,79,0,0,1,0,0,1,0,0
547830,2693076,40.64882,-73.9605,90,3,0,0.0,1,157,0,1,0,0,0,1,0,0
548133,2694451,40.69073,-73.96762,135,3,28,0.4,1,211,0,1,0,0,0,1,0,0
548184,2694253,40.72515,-73.95153,199,1,0,0.0,1,365,0,1,0,0,0,0,1,0
549873,2702563,40.725640000000006,-73.98252,90,2,5,0.09,1,0,0,0,1,0,0,1,0,0
550288,2684478,40.78024,-73.94813,160,4,16,0.2,1,0,0,0,1,0,0,1,0,0
550653,2706505,40.6599,-73.98279000000001,65,20,6,0.32,1,311,0,1,0,0,0,0,1,0
550777,2707053,40.7964,-73.9675,210,3,25,0.3,1,347,0,0,1,0,0,1,0,0
550858,2277487,40.74664,-73.99441,399,3,15,0.31,1,0,0,0,1,0,0,1,0,0
552141,2712998,40.71788,-73.98975,300,1,45,0.62,1,111,0,0,1,0,0,1,0,0
552519,2715012,40.673559999999995,-73.9425,185,1,215,2.55,3,348,0,1,0,0,0,1,0,0
552639,2518984,40.81757,-73.94709,220,3,33,0.51,2,174,0,0,1,0,0,1,0,0
553516,2261381,40.68052,-73.97254000000001,121,2,46,0.54,1,0,0,1,0,0,0,1,0,0
553565,567226,40.86821,-73.92251999999999,120,10,25,0.3,1,129,0,0,1,0,0,1,0,0
553862,2647043,40.679809999999996,-73.97967,152,2,23,0.27,1,365,0,1,0,0,0,0,1,0
554165,1267900,40.68251,-73.98486,250,2,57,0.67,1,25,0,1,0,0,0,1,0,0
555206,1925503,40.72718,-73.9812,99,6,80,1.01,1,0,0,0,1,0,0,0,1,0
557487,2740824,40.72363,-73.9457,104,11,22,0.26,1,0,0,1,0,0,0,1,0,0
559511,2750389,40.72697,-73.93921,120,5,40,0.54,1,0,0,1,0,0,0,1,0,0
560078,2753256,40.72274,-73.97934000000001,295,3,85,1.02,1,261,0,0,1,0,0,1,0,0
560406,2755668,40.68343,-73.99189,90,4,1,0.01,1,0,0,1,0,0,0,1,0,0
563442,2770788,40.73514,-73.99954,197,14,29,0.36,1,0,0,0,1,0,0,1,0,0
563496,2770985,40.734809999999996,-73.99845,145,5,1,0.01,1,0,0,0,1,0,0,1,0,0
564049,2773585,40.80053,-73.96651,90,30,23,0.27,1,0,0,0,1,0,0,1,0,0
564184,2378357,40.739709999999995,-74.00220999999999,125,2,42,0.5,1,172,0,0,1,0,0,0,1,0
564447,2775674,40.757670000000005,-73.99034,190,1,195,2.83,1,69,0,0,1,0,0,1,0,0
564751,2777672,40.80165,-73.96287,76,2,158,1.91,3,324,0,0,1,0,0,0,0,1
565814,532819,40.683279999999996,-73.9379,50,2,1,0.03,1,0,0,1,0,0,0,0,1,0
566712,2786764,40.728190000000005,-73.97933,107,1,115,1.4,1,85,0,0,1,0,0,0,1,0
566911,2788488,40.68411,-73.93875,80,4,42,0.49,1,245,0,1,0,0,0,1,0,0
567195,2790324,40.68269,-73.94004,150,5,3,0.04,1,0,0,1,0,0,0,1,0,0
568661,2590864,40.70779,-73.92129,110,90,32,0.4,1,330,0,1,0,0,0,1,0,0
568684,2798644,40.702020000000005,-73.92402,115,370,6,0.09,1,365,0,1,0,0,0,1,0,0
568743,627217,40.72603,-73.98751,151,2,214,2.53,3,256,0,0,1,0,0,1,0,0
570218,2805772,40.68522,-73.97771,130,2,11,0.13,1,0,0,1,0,0,0,1,0,0
570750,2806561,40.67391,-73.94039000000001,180,2,221,2.6,1,264,0,1,0,0,0,1,0,0
571564,1141935,40.67436,-73.94807,95,1,123,1.47,3,359,0,1,0,0,0,0,1,0
573612,2270624,40.81199,-73.95116,79,1,132,1.56,2,335,0,0,1,0,0,0,1,0
573671,2822805,40.68586,-73.9501,60,30,41,0.65,8,245,0,1,0,0,0,0,1,0
573795,38513,40.65204,-73.94938,133,4,104,1.32,1,338,0,1,0,0,0,1,0,0
573870,1385157,40.782920000000004,-73.97438000000001,120,30,18,0.22,5,337,0,0,1,0,0,1,0,0
575061,2828813,40.716029999999996,-73.95665,120,2,143,4.14,1,102,0,1,0,0,0,0,1,0
576227,2834840,40.824459999999995,-73.95274,700,28,4,0.05,1,22,0,0,1,0,0,0,1,0
576426,426725,40.7641,-73.98803000000001,165,3,25,0.3,1,0,0,0,1,0,0,1,0,0
576916,2837527,40.79785,-73.97202,165,4,4,0.05,1,0,0,0,1,0,0,1,0,0
577324,2839267,40.76961,-73.90451,54,45,198,2.33,1,80,0,0,0,1,0,1,0,0
577703,2841175,40.730470000000004,-73.98229,100,5,6,0.07,1,0,0,0,1,0,0,1,0,0
577824,2841374,40.6772,-73.9506,80,7,10,0.48,1,365,0,1,0,0,0,0,1,0
578267,1449904,40.71328,-73.99315,96,19,30,0.36,1,165,0,0,1,0,0,0,1,0
578941,2847655,40.667320000000004,-73.98233,159,2,4,0.08,1,0,0,1,0,0,0,1,0,0
579716,2851409,40.66488,-73.98079,50,2,201,2.42,1,54,0,1,0,0,0,0,1,0
580323,2311767,40.78837,-73.94628,75,2,51,0.61,1,77,0,0,1,0,0,0,1,0
581180,2775107,40.682320000000004,-73.96500999999999,155,30,63,0.75,1,249,0,1,0,0,0,1,0,0
581421,2861848,40.73252,-73.95496,150,2,28,0.59,1,72,0,1,0,0,0,0,1,0
581542,2861854,40.59783,-73.80158,92,1,55,0.66,1,8,0,0,0,1,0,1,0,0
582272,2712129,40.72437,-73.94847,75,5,1,0.13,1,0,0,1,0,0,0,0,1,0
582372,733370,40.77115,-73.92275,69,40,23,0.27,1,207,0,0,0,1,0,0,1,0
583337,2874587,40.67859,-73.99444,115,4,61,0.72,1,15,0,1,0,0,0,1,0,0
583352,2423042,40.723040000000005,-73.97923,120,60,5,0.06,1,0,0,0,1,0,0,1,0,0
584122,2878358,40.77032,-73.99493000000001,120,2,67,0.8,1,179,0,0,1,0,0,0,1,0
585369,911596,40.72692,-73.99948,215,30,110,1.3,1,332,0,0,1,0,0,1,0,0
585491,2886652,40.6806,-73.96316999999999,195,2,160,1.95,1,255,0,1,0,0,0,1,0,0
585937,2888900,40.729490000000006,-73.95493,175,3,102,1.23,2,215,0,1,0,0,0,1,0,0
586847,311286,40.67649,-73.9435,80,2,5,0.08,4,311,0,1,0,0,0,0,1,0
587519,2897835,40.71099,-73.95217,48,5,1,0.02,1,0,0,1,0,0,0,0,1,0
587554,2897329,40.73041,-74.00326,200,7,34,0.41,1,217,0,0,1,0,0,1,0,0
587641,717562,40.7197,-73.95741,275,30,6,0.07,1,363,0,1,0,0,0,1,0,0
587698,807642,40.60399,-73.97091999999999,72,1,61,0.81,2,335,0,1,0,0,0,0,1,0
587740,2899508,40.72372,-74.00277,199,60,11,0.13,1,281,0,0,1,0,0,1,0,0
588677,2407024,40.70989,-73.95347,250,30,1,0.01,2,250,0,1,0,0,0,1,0,0
590903,1345769,40.807970000000005,-73.9489,75,5,46,0.6,1,343,0,0,1,0,0,0,1,0
591135,1523018,40.72466,-73.99632,125,1,132,1.75,1,365,0,0,1,0,0,0,1,0
591565,2919467,40.71552,-74.00749,229,1,62,0.73,1,36,0,0,1,0,0,0,1,0
591710,2920855,40.69464,-73.99885,175,10,8,0.17,1,0,0,1,0,0,0,1,0,0
592785,2932668,40.6877,-73.95824,140,3,16,0.27,1,0,0,1,0,0,0,1,0,0
592831,2926404,40.69079,-73.95809,54,2,19,0.23,1,220,0,1,0,0,0,0,1,0
592853,2926593,40.70001,-73.90698,75,2,17,0.2,1,0,0,0,0,1,0,1,0,0
593000,2927446,40.77247,-73.94665,110,7,12,0.14,1,0,0,0,1,0,0,1,0,0
593292,2929585,40.75128,-73.97658,165,1,321,3.93,1,185,0,0,1,0,0,1,0,0
593320,2929756,40.86345,-73.92039,55,4,160,1.89,2,79,0,0,1,0,0,0,1,0
594020,2929756,40.862840000000006,-73.91955,55,4,142,1.68,2,179,0,0,1,0,0,0,1,0
594036,2934010,40.73413,-74.00465,300,1,5,0.06,1,0,0,0,1,0,0,1,0,0
594640,2937468,40.74026,-74.00079000000001,275,6,61,0.73,1,69,0,0,1,0,0,1,0,0
594732,2938302,40.73474,-73.99526999999999,331,7,0,0.0,1,189,0,0,1,0,0,1,0,0
595321,898980,40.713159999999995,-73.94532,77,3,5,0.08,1,0,0,1,0,0,0,0,1,0
595604,2943157,40.8347,-73.94856999999999,60,30,36,0.44,1,365,0,0,1,0,0,0,1,0
596448,2648088,40.69082,-73.99280999999999,129,1,109,1.51,1,261,0,1,0,0,0,1,0,0
597544,2954200,40.741240000000005,-73.92273,100,3,28,0.38,1,188,0,0,0,1,0,0,1,0
597624,2954680,40.67465,-73.97975,120,4,14,0.16,1,0,0,1,0,0,0,1,0,0
598612,2960326,40.72203,-73.95376,500,2,250,2.99,1,307,0,1,0,0,0,1,0,0
599595,2965915,40.7839,-73.97896999999999,179,4,12,0.25,1,11,0,0,1,0,0,1,0,0
599847,2966937,40.68533,-73.96808,149,2,20,0.24,1,4,0,1,0,0,0,1,0,0
600286,1036617,40.70397,-73.95536,180,14,27,0.36,1,312,0,1,0,0,0,1,0,0
600775,210746,40.68084,-73.97429,100,2,73,0.89,3,257,0,1,0,0,0,0,1,0
600877,2973437,40.68379,-73.98313,180,3,2,0.05,1,0,0,1,0,0,0,1,0,0
602070,2640845,40.72188,-73.94963,128,5,38,0.45,1,20,0,1,0,0,0,1,0,0
602142,2233907,40.679629999999996,-73.97237,260,14,5,0.07,1,0,0,1,0,0,0,1,0,0
602250,2979607,40.69249,-73.73382,55,3,0,0.0,2,365,0,0,0,1,0,0,1,0
602453,2316922,40.6686,-73.98342,65,3,31,0.5,1,22,0,1,0,0,0,0,1,0
602888,177724,40.76985,-73.95815,200,2,17,0.21,1,0,0,0,1,0,0,1,0,0
606269,3002643,40.762570000000004,-73.99303,249,3,35,0.42,1,38,0,0,1,0,0,1,0,0
607735,3011547,40.68466,-73.98871,300,30,63,0.77,3,365,0,1,0,0,0,1,0,0
607781,2874433,40.79183,-73.94743000000001,120,7,149,1.78,1,16,0,0,1,0,0,1,0,0
607891,893148,40.77471,-73.98261,120,20,107,1.29,1,144,0,0,1,0,0,0,1,0
